"464","12146"
"465","10679"
"466","10806"
"467","10327"
"468","11044"
"469","10206"
"470","10632"
"471","10751"
"472","10183"
"473","14092"
"474","10310"
"475","10065"
"476","10886"
"477","10495"
"478","10493"
"479","12201"
"480","10067"
"481","10803"
"482","14041"
"483","10222"
"484","10681"
"485","14082"
"486","10433"
"487","13255"
"488","10175"
"489","10513"
"490","10508"
"491","10510"
"492","11171"
"493","11172"
"494","10826"
"495","12423"
"496","10779"
"497","11088"
"498","10639"
"499","10147"
"500","10533"
"501","10066"
"502","11155"
"503","13078"
"504","10699"
"505","14061"
"506","10020"
"507","10210"
"508","12097"
"509","11121"
"510","10633"
"511","20692"
"512","13072"
"513","13123"
"514","10643"
"515","11170"
"516","11012"
"517","13257"
"518","10832"
"519","11121"
"520","10160"
"521","14047"
"522","10606"
"523","10628"
"524","10316"
"525","10544"
"526","12601"
"527","10720"
"528","12178"
"529","10818"
"530","12142"
"531","10202"
"532","10723"
"533","10864"
"534","10659"
"535","11185"
"536","11889"
"537","10938"
"538","12006"
"539","10213"
"540","10426"
"541","10858"
"542","10378"
"543","10976"
"544","10462"
"545","10560"
"546","12204"
"547","10365"
"548","12555"
"549","12073"
"550","12549"
"551","10670"
"552","10648"
"553","10031"
"555","10093"
"557","10078"
"559","10096"
"560","10091"
"561","10093"
"563","10096"
"565","10089"
"566","10044"
"567","10019"
"568","10037"
"569","10212"
"570","10687"
"571","10578"
"572","10044"
"574","10580"
"575","10097"
"576","31125"
"577","10019"
"579","10076"
"581","10687"
"583","10011"
"584","10908"
"585","31059"
"586","11143"
"587","31080"
"588","14080"
"589","10724"
"590","11175"
"591","10084"
"592","10213"
"593","31063"
"594","10798"
"595","10004"
"596","10045"
"597","10808"
"598","11164"
"599","10419"
"600","10144"
"601","11176"
"602","10129"
"603","31042"
"604","31025"
"605","10061"
"606","10168"
"607","10398"
"608","10147"
"609","11177"
"610","12001"
"611","10164"
"612","10388"
"613","11178"
"614","11123"
"615","10310"
"616","14046"
"617","10223"
"618","10936"
"619","10809"
"620","10020"
"621","10303"
"622","10071"
"623","10066"
"624","14098"
"625","10166"
"626","10260"
"627","11179"
"628","12026"
"629","10790"
"630","31687"
"631","10049"
"632","10058"
"633","10582"
"634","10042"
"635","10146"
"636","10882"
"637","11081"
"638","10518"
"639","10027"
"640","11188"
"641","11190"
"642","10077"
"644","13258"
"645","11191"
"646","10888"
"647","31111"
"648","11192"
"649","10122"
"650","10165"
"652","10120"
"653","10165"
"655","10120"
"657","10484"
"658","13098"
"659","10165"
"661","10785"
"662","11100"
"663","11101"
"664","11102"
"665","14053"
"666","10186"
"667","11173"
"668","10626"
"669","31165"
"670","11051"
"671","11110"
"672","11052"
"673","10120"
"675","31109"
"676","31101"
"677","31120"
"678","31029"
"679","14049"
"680","13123"
"681","11001"
"682","11003"
"683","11003"
"684","31163"
"685","11100"
"687","31101"
"689","11052"
"691","11104"
"692","31112"
"693","31108"
"694","31152"
"695","11096"
"696","11401"
"697","11402"
"698","11403"
"713","11413"
"714","11145"
"715","11145"
"716","31143"
"717","31114"
"718","31112"
"720","31104"
"721","31108"
"723","11097"
"724","31107"
"725","31152"
"727","11092"
"728","31167"
"729","31106"
"730","31103"
"731","10147"
"732","10794"
"733","10796"
"734","10104"
"735","11146"
"736","10211"
"737","13150"
"738","10431"
"739","12141"
"740","10627"
"741","12526"
"742","10031"
"743","13028"
"744","11160"
"745","11064"
"746","10901"
"747","10121"
"748","10029"
"749","11007"
"750","10196"
"751","12184"
"752","12151"
"753","10516"
"754","12134"
"755","12167"
"756","11006"
"757","12147"
"758","10256"
"759","10076"
"760","11043"
"761","10028"
"762","10062"
"763","10007"
"764","10212"
"765","10122"
"766","12189"
"767","10057"
"768","12009"
"769","12165"
"770","12055"
"771","10543"
"772","10084"
"773","13037"
"774","12135"
"775","10027"
"776","10221"
"777","10058"
"778","10016"
"779","10682"
"780","10498"
"781","10017"
"782","10298"
"783","10041"
"784","10967"
"785","12502"
"786","10046"
"787","10045"
"788","10538"
"789","10093"
"790","10145"
"791","10136"
"792","10839"
"793","10255"
"794","10008"
"795","13037"
"796","10015"
"797","10173"
"798","10197"
"799","10369"
"800","13247"
"801","10072"
"802","11505"
"803","10176"
"804","10155"
"805","10064"
"806","10158"
"807","10492"
"808","10078"
"809","10148"
"810","10125"
"811","10604"
"812","10096"
"813","10177"
"814","10182"
"815","12074"
"816","10187"
"817","11142"
"818","10894"
"819","10440"
"820","10165"
"821","10129"
"822","10398"
"823","11087"
"824","10383"
"825","10061"
"826","10204"
"827","10077"
"828","10921"
"829","10199"
"830","10180"
"831","10845"
"832","10058"
"833","10356"
"834","10384"
"835","10185"
"836","10189"
"837","10888"
"838","10186"
"839","10083"
"840","10381"
"841","10069"
"842","10915"
"843","10157"
"844","13029"
"845","10059"
"846","13071"
"847","10690"
"848","12058"
"849","10198"
"850","10722"
"851","10124"
"852","10203"
"853","10174"
"854","10455"
"855","10491"
"856","12024"
"857","10519"
"858","10973"
"859","10149"
"860","10181"
"861","10168"
"862","10195"
"863","10207"
"864","10981"
"865","10899"
"866","10937"
"867","10193"
"868","10208"
"869","10851"
"870","10388"
"871","10192"
"872","14102"
"873","10154"
"874","10036"
"875","10668"
"876","11083"
"877","10638"
"878","12202"
"879","12005"
"880","10397"
"881","10085"
"882","10820"
"883","10725"
"884","10205"
"885","10536"
"886","12038"
"887","10833"
"888","10836"
"889","10904"
"890","10140"
"891","10898"
"892","10936"
"893","10159"
"894","10605"
"895","14685"
"896","14076"
"897","10434"
"898","19840"
"899","13253"
"900","10178"
"901","12148"
"902","10988"
"903","10120"
"904","10541"
"905","10164"
"906","10003"
"907","10022"
"908","10047"
"909","10023"
"910","10024"
"911","10016"
"912","10026"
"913","10037"
"914","10039"
"915","10005"
"916","10009"
"917","10041"
"918","10053"
"919","10121"
"920","10044"
"921","10141"
"922","10011"
"923","10046"
"924","10049"
"925","10043"
"926","10122"
"927","10048"
"928","10076"
"929","10058"
"930","10031"
"931","10019"
"932","10021"
"933","10077"
"934","10093"
"935","10165"
"936","10045"
"937","10124"
"938","10078"
"939","10095"
"940","10146"
"941","10083"
"942","10027"
"943","10169"
"944","10091"
"945","10168"
"946","10091"
"947","10089"
"948","10037"
"949","10044"
"950","10212"
"951","10019"
"952","10687"
"953","10044"
"954","10011"
"955","10076"
"956","10578"
"957","10097"
"958","10687"
"959","10019"
"960","31125"
"961","10580"
"962","14080"
"963","10724"
"964","31080"
"965","10908"
"966","31059"
"967","11143"
"968","11175"
"969","10084"
"970","10213"
"971","31063"
"972","10798"
"973","10004"
"974","10045"
"975","10808"
"976","11164"
"977","10419"
"978","10144"
"979","11176"
"980","10398"
"981","10168"
"982","31042"
"983","10061"
"984","31025"
"985","10164"
"986","10129"
"987","10147"
"988","11177"
"989","12001"
"990","10388"
"991","11178"
"992","11123"
"993","10310"
"994","14046"
"995","10936"
"996","10020"
"997","10809"
"998","10303"
"999","10071"
"1000","10066"
"1001","14098"
"1002","10166"
"1003","10260"
"1004","11179"
"1005","12026"
"1006","10790"
"1007","31687"
"1008","10122"
"1009","12576"
"1010","10484"
"1011","13098"
"1012","11173"
"1013","10785"
"1014","10165"
"1015","11100"
"1016","11101"
"1017","14053"
"1018","11102"
"1019","31029"
"1020","10186"
"1021","10626"
"1022","11051"
"1023","31165"
"1024","11110"
"1025","11052"
"1026","10120"
"1027","10120"
"1028","10120"
"1029","31109"
"1030","31101"
"1031","14049"
"1032","13123"
"1033","10049"
"1034","10058"
"1035","11081"
"1036","10582"
"1037","10146"
"1038","10882"
"1039","10518"
"1040","11188"
"1041","10042"
"1042","10077"
"1043","10027"
"1044","11190"
"1045","13258"
"1046","10888"
"1047","31111"
"1048","11192"
"1049","10155"
"1050","10148"
"1051","10167"
"1052","10140"
"1053","10171"
"1054","10172"
"1055","10155"
"1056","10152"
"1057","10576"
"1058","10797"
"1059","10167"
"1060","10566"
"1061","10174"
"1062","10151"
"1063","10176"
"1064","10125"
"1065","14095"
"1066","10179"
"1067","10181"
"1068","10183"
"1069","10182"
"1070","10025"
"1071","10140"
"1072","10184"
"1073","10171"
"1074","10186"
"1075","10187"
"1076","10164"
"1077","10180"
"1078","10185"
"1079","10061"
"1080","19840"
"1081","10191"
"1082","10455"
"1083","10491"
"1084","10192"
"1085","10388"
"1086","10066"
"1087","10195"
"1088","10201"
"1089","10205"
"1090","10207"
"1091","10208"
"1092","10324"
"1093","10486"
"1094","10751"
"1095","10997"
"1096","10359"
"1097","10727"
"1098","10638"
"1099","10691"
"1100","10183"
"1101","11048"
"1102","11049"
"1103","10025"
"1104","10140"
"1105","10184"
"1106","10486"
"1107","10456"
"1108","10191"
"1109","10327"
"1110","10204"
"1111","10849"
"1112","10328"
"1113","11083"
"1114","20692"
"1115","10865"
"1116","10633"
"1117","10382"
"1118","12033"
"1119","10639"
"1120","10643"
"1121","10434"
"1122","10172"
"1123","10648"
"1124","10649"
"1125","20692"
"1126","10541"
"1127","11009"
"1128","10156"
"1129","10632"
"1130","10552"
"1131","10723"
"1132","10664"
"1133","10206"
"1134","10659"
"1135","10166"
"1136","10852"
"1137","10462"
"1138","10858"
"1139","10379"
"1140","19579"
"1141","11002"
"1142","10549"
"1143","10828"
"1144","12029"
"1145","10092"
"1146","10063"
"1147","10426"
"1148","10745"
"1149","10432"
"1150","10361"
"1151","10151"
"1152","10417"
"1153","10811"
"1154","10546"
"1155","10365"
"1156","11115"
"1157","13101"
"1158","13063"
"1159","14095"
"1160","11049"
"1161","10171"
"1162","10807"
"1163","11002"
"1164","10553"
"1165","13107"
"1166","11047"
"1167","10396"
"1168","17243"
"1169","12105"
"1170","10935"
"1171","12104"
"1172","17243"
"1173","10928"
"1174","12107"
"1175","11124"
"1176","10025"
"1177","11046"
"1178","10693"
"1179","14094"
"1180","19449"
"1181","10929"
"1182","10486"
"1183","10456"
"1184","10461"
"1185","10381"
"1186","10191"
"1187","10327"
"1188","11524"
"1189","10065"
"1190","19840"
"1191","10545"
"1192","12106"
"1193","10648"
"1194","12108"
"1195","31571"
"1196","15476"
"1197","12123"
"1198","17619"
"1199","11503"
"1200","13034"
"1201","10939"
"1202","11343"
"1203","10359"
"1204","10751"
"1205","10536"
"1206","13077"
"1207","14092"
"1208","10412"
"1209","11140"
"1210","10537"
"1211","19182"
"1212","10780"
"1213","10425"
"1214","10865"
"1215","10852"
"1216","10409"
"1217","11135"
"1218","10325"
"1219","10962"
"1220","11218"
"1221","13256"
"1222","10620"
"1223","10968"
"1224","10382"
"1225","12034"
"1226","10859"
"1227","14097"
"1228","12127"
"1229","11128"
"1230","11091"
"1231","12126"
"1232","11159"
"1233","10906"
"1235","11089"
"1236","10799"
"1237","10855"
"1238","10729"
"1240","11303"
"1241","10926"
"1242","14099"
"1243","19248"
"1244","14893"
"1245","15676"
"1246","10176"
"1247","10182"
"1248","10180"
"1249","10186"
"1250","10327"
"1251","10895"
"1252","10409"
"1253","13055"
"1254","11312"
"1256","31120"
"1257","17938"
"1258","13055"
"1259","11312"
"1260","31120"
"1261","11100"
"1262","11419"
"1263","11145"
"1264","31101"
"1265","11052"
"1267","10796"
"1268","11313"
"1269","11314"
"1270","11188"
"1271","11327"
"1272","11328"
"1273","11329"
"1274","11333"
"1275","11312"
"1276","10146"
"1277","11160"
"1278","10072"
"1279","10350"
"1280","10027"
"1281","11160"
"1282","10168"
"1283","10484"
"1284","10186"
"1287","11003"
"1288","31163"
"1289","10093"
"1290","10096"
"1291","34203"
"1292","10076"
"1293","12135"
"1294","10901"
"1295","10028"
"1296","10256"
"1297","10057"
"1298","11007"
"1299","12165"
"1300","13037"
"1301","10084"
"1302","10027"
"1303","10221"
"1304","12502"
"1305","10045"
"1306","10538"
"1307","10093"
"1308","10145"
"1309","10136"
"1310","10839"
"1311","10028"
"1312","10062"
"1313","10007"
"1314","10122"
"1315","10008"
"1316","10015"
"1317","10197"
"1318","10369"
"1319","11505"
"1320","10064"
"1321","10158"
"1322","10148"
"1323","10604"
"1324","10096"
"1325","10164"
"1326","10177"
"1327","10182"
"1328","10058"
"1329","12074"
"1330","10187"
"1331","11142"
"1332","10894"
"1333","10440"
"1334","10165"
"1335","10129"
"1336","10398"
"1337","11087"
"1338","10383"
"1339","10061"
"1340","10204"
"1341","10077"
"1342","10921"
"1343","10199"
"1344","10180"
"1345","10845"
"1346","10356"
"1347","10384"
"1348","10185"
"1349","10189"
"1350","10888"
"1351","10186"
"1352","10083"
"1353","10381"
"1354","10069"
"1355","10915"
"1356","10157"
"1357","13029"
"1358","34578"
"1359","14049"
"1360","34370"
"1362","19849"
"1368","34679"
"1370","10059"
"1371","13071"
"1372","10690"
"1373","12058"
"1374","10198"
"1375","10722"
"1376","10124"
"1377","10203"
"1378","10174"
"1379","10455"
"1380","10491"
"1381","12024"
"1382","10519"
"1383","10973"
"1384","10149"
"1385","10181"
"1386","10168"
"1387","10195"
"1388","10207"
"1389","10981"
"1390","10899"
"1391","10937"
"1392","10193"
"1393","10208"
"1394","10851"
"1395","10388"
"1396","10192"
"1397","10154"
"1398","14102"
"1399","10036"
"1400","10668"
"1401","11083"
"1402","10638"
"1403","12202"
"1404","12005"
"1405","10397"
"1406","10085"
"1407","10820"
"1408","10725"
"1409","10205"
"1410","10536"
"1411","12038"
"1412","10833"
"1413","10836"
"1414","10904"
"1415","10140"
"1416","10898"
"1417","10936"
"1418","10159"
"1419","10605"
"1420","14685"
"1421","14076"
"1422","10434"
"1423","19840"
"1424","13253"
"1425","10178"
"1426","12148"
"1427","10988"
"1428","10120"
"1429","10541"
"1430","12008"
"1431","10142"
"1432","10095"
"1433","10504"
"1434","10350"
"1435","12058"
"1436","11048"
"1437","10156"
"1438","11011"
"1439","14046"
"1440","12128"
"1441","10552"
"1442","10555"
"1443","10849"
"1444","12146"
"1445","10679"
"1446","10806"
"1447","10327"
"1448","11044"
"1449","10206"
"1450","10632"
"1451","10751"
"1452","10183"
"1453","14092"
"1454","10310"
"1455","10065"
"1456","10886"
"1457","10495"
"1458","10493"
"1459","12201"
"1460","10067"
"1461","10803"
"1462","14041"
"1463","10222"
"1464","10681"
"1465","14082"
"1466","10433"
"1467","13255"
"1468","10175"
"1469","10513"
"1470","10508"
"1471","10510"
"1472","11171"
"1473","11172"
"1474","10826"
"1475","12423"
"1476","10779"
"1477","11088"
"1478","10639"
"1479","10147"
"1480","10533"
"1481","10066"
"1482","10066"
"1483","11155"
"1484","13078"
"1485","10699"
"1486","14061"
"1487","10020"
"1488","10210"
"1489","12097"
"1490","11121"
"1491","10633"
"1492","20692"
"1493","13072"
"1494","13123"
"1495","10643"
"1496","11170"
"1497","11012"
"1498","13257"
"1499","10832"
"1500","10160"
"1501","14047"
"1502","10606"
"1503","10628"
"1504","10316"
"1505","10544"
"1506","12601"
"1507","10720"
"1508","12178"
"1509","10818"
"1510","12142"
"1511","10202"
"1512","10723"
"1513","10864"
"1514","10659"
"1515","11185"
"1516","11889"
"1517","10938"
"1518","12006"
"1519","10213"
"1520","10426"
"1521","10858"
"1522","10378"
"1523","10976"
"1524","10462"
"1525","10560"
"1526","12204"
"1527","10365"
"1528","12555"
"1529","12073"
"1530","12549"
"1531","10670"
"1532","10648"
"1533","10076"
"1534","17938"
"1535","13055"
"1536","11312"
"1537","31120"
"1538","11348"
"1539","11205"
"1540","10115"
"1541","13297"
"1542","13132"
"1543","13004"
"1544","14306"
"1545","12211"
"1546","10082"
"1547","10817"
"1548","12828"
"1549","10268"
"1550","11146"
"1551","10143"
"1552","13247"
"1553","10094"
"1554","14124"
"1555","10389"
"1556","12329"
"1557","10380"
"1558","13728"
"1559","10081"
"1560","10673"
"1561","11731"
"1562","13194"
"1563","13514"
"1564","14093"
"1565","10130"
"1566","11208"
"1567","12545"
"1568","10016"
"1569","13729"
"1570","13195"
"1571","14077"
"1572","10015"
"1573","13196"
"1574","12453"
"1575","13895"
"1576","10089"
"1577","12898"
"1578","10089"
"1579","13197"
"1580","13367"
"1581","14088"
"1582","12831"
"1583","13642"
"1584","13379"
"1585","12835"
"1586","11339"
"1587","13515"
"1588","13109"
"1589","14823"
"1590","14750"
"1591","12261"
"1592","13604"
"1593","14744"
"1594","14589"
"1595","13501"
"1596","13378"
"1597","13755"
"1598","10053"
"1599","12223"
"1600","10106"
"1601","14317"
"1602","12727"
"1603","14413"
"1604","10021"
"1605","13311"
"1606","10637"
"1607","17317"
"1608","10030"
"1609","12289"
"1610","10047"
"1611","13332"
"1612","12896"
"1613","12417"
"1614","13396"
"1615","10039"
"1616","14821"
"1617","14516"
"1618","12296"
"1619","13348"
"1620","14307"
"1621","11501"
"1622","14174"
"1623","14312"
"1624","13005"
"1625","13502"
"1626","13032"
"1627","11238"
"1628","10370"
"1629","11367"
"1630","14514"
"1631","11545"
"1632","13391"
"1633","10749"
"1634","10128"
"1635","14560"
"1636","12460"
"1637","13121"
"1638","10031"
"1639","11148"
"1640","10542"
"1641","10767"
"1642","10967"
"1643","14158"
"1644","15769"
"1645","10008"
"1646","10972"
"1647","13709"
"1648","16941"
"1649","17478"
"1650","14611"
"1651","10002"
"1652","10033"
"1653","11630"
"1654","12671"
"1655","12974"
"1656","12731"
"1657","10105"
"1658","12696"
"1659","10220"
"1660","10682"
"1661","19631"
"1662","10029"
"1663","12958"
"1664","12013"
"1665","12689"
"1666","11520"
"1667","10295"
"1668","12920"
"1669","11007"
"1670","11410"
"1671","10429"
"1672","10041"
"1673","10221"
"1674","17222"
"1675","11728"
"1676","11275"
"1677","11629"
"1678","11527"
"1679","14610"
"1680","10762"
"1681","13753"
"1682","14477"
"1683","10009"
"1684","12509"
"1685","14502"
"1686","11363"
"1687","14602"
"1688","12248"
"1689","13168"
"1690","11310"
"1691","10893"
"1692","11796"
"1693","10104"
"1694","11758"
"1695","13146"
"1696","10114"
"1697","10448"
"1698","11081"
"1699","11231"
"1700","11290"
"1701","10024"
"1702","10052"
"1703","10113"
"1704","12315"
"1705","10644"
"1706","12655"
"1707","10137"
"1708","10132"
"1709","10046"
"1710","10150"
"1711","10003"
"1712","11657"
"1713","10127"
"1714","13891"
"1715","10117"
"1716","10424"
"1717","11231"
"1718","10498"
"1719","12855"
"1720","10355"
"1721","10119"
"1722","10323"
"1723","14452"
"1724","13383"
"1725","13266"
"1726","12562"
"1727","10410"
"1728","11244"
"1729","13122"
"1730","14173"
"1731","10728"
"1732","10169"
"1733","14701"
"1734","13174"
"1735","11391"
"1736","10229"
"1737","12792"
"1738","14186"
"1739","13090"
"1740","14503"
"1741","12972"
"1742","14460"
"1743","12202"
"1744","10323"
"1745","10777"
"1746","10986"
"1747","13401"
"1748","10603"
"1749","14391"
"1750","10017"
"1751","13440"
"1752","11732"
"1753","14568"
"1754","14416"
"1755","13365"
"1756","11245"
"1757","10915"
"1758","11250"
"1759","13557"
"1760","11532"
"1761","15820"
"1762","13149"
"1763","10640"
"1764","14561"
"1765","13555"
"1766","13148"
"1767","14125"
"1768","13589"
"1769","10301"
"1770","11050"
"1771","11608"
"1772","13752"
"1773","12583"
"1774","10052"
"1775","11098"
"1776","13730"
"1777","10504"
"1778","13560"
"1779","10851"
"1780","10135"
"1781","15317"
"1782","11603"
"1783","11504"
"1784","10530"
"1785","11898"
"1786","15741"
"1787","13388"
"1788","12940"
"1789","10023"
"1790","13641"
"1791","13762"
"1792","14455"
"1793","10879"
"1794","11620"
"1795","11222"
"1796","17185"
"1797","13079"
"1798","13329"
"1799","13540"
"1800","12821"
"1801","13589"
"1802","10568"
"1803","13319"
"1804","12427"
"1805","13302"
"1806","13016"
"1807","11062"
"1808","12505"
"1809","10903"
"1810","10568"
"1811","12109"
"1812","12975"
"1813","11063"
"1814","10672"
"1815","10073"
"1816","10215"
"1817","14379"
"1818","13561"
"1819","14146"
"1820","10836"
"1821","12278"
"1822","13430"
"1823","13069"
"1824","10042"
"1825","12356"
"1826","10499"
"1827","12765"
"1828","12361"
"1829","12880"
"1830","13254"
"1831","10072"
"1832","11012"
"1834","13886"
"1835","13587"
"1836","13081"
"1837","12190"
"1838","12607"
"1839","11978"
"1840","10034"
"1841","10196"
"1842","12534"
"1843","10618"
"1844","13230"
"1845","13315"
"1846","10163"
"1847","13392"
"1848","13359"
"1849","10416"
"1850","13586"
"1851","13327"
"1852","13423"
"1853","12969"
"1854","13334"
"1855","13909"
"1856","10707"
"1857","10825"
"1858","12514"
"1859","12830"
"1860","12870"
"1861","14353"
"1862","13137"
"1863","14637"
"1864","11722"
"1865","10870"
"1866","10492"
"1867","11154"
"1868","10778"
"1869","11659"
"1870","10411"
"1871","12573"
"1872","14696"
"1873","14709"
"1874","17925"
"1875","16045"
"1876","14190"
"1877","13818"
"1878","14033"
"1879","13643"
"1880","11156"
"1881","12582"
"1882","11840"
"1883","13591"
"1884","12507"
"1885","13089"
"1886","10010"
"1887","12725"
"1888","13489"
"1889","10068"
"1890","14029"
"1891","14456"
"1892","10894"
"1893","11622"
"1894","13487"
"1895","14381"
"1896","12031"
"1897","13644"
"1898","17165"
"1899","11299"
"1900","10636"
"1901","12266"
"1902","14343"
"1903","11780"
"1904","10032"
"1905","10136"
"1906","11082"
"1907","13110"
"1908","14446"
"1909","10093"
"1910","12585"
"1911","13369"
"1912","13590"
"1913","11779"
"1914","14180"
"1915","14506"
"1916","10246"
"1917","10362"
"1918","13126"
"1919","10091"
"1920","14449"
"1921","12789"
"1922","14784"
"1923","13740"
"1924","13503"
"1925","12801"
"1926","14778"
"1927","13445"
"1928","12280"
"1929","12295"
"1930","12680"
"1931","13666"
"1932","13783"
"1933","14517"
"1934","12576"
"1935","31317"
"1936","11236"
"1937","19344"
"1938","10322"
"1939","12048"
"1940","12952"
"1941","11255"
"1942","17678"
"1943","13322"
"1944","10719"
"1945","10551"
"1946","11523"
"1947","17889"
"1948","11708"
"1949","10037"
"1950","14592"
"1951","14176"
"1952","12888"
"1953","10627"
"1954","14197"
"1955","14370"
"1956","11627"
"1957","14170"
"1958","11336"
"1959","10005"
"1960","10058"
"1961","12652"
"1962","14344"
"1963","14105"
"1964","13810"
"1965","11043"
"1967","14359"
"1968","11693"
"1969","13029"
"1970","10194"
"1971","10369"
"1972","12057"
"1973","10026"
